Photon Energy / eV,1s,2s,2p,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
11.656101013865422,,,,,,,,,,,,,,,,,,
11.671665532401715,,,,,,,,,,,,,,,,,,
11.687250834408998,,,,,,,,,,,,,,,,,,
11.702856947639663,,,,,,,,,,,,,,,,,,
11.718483899883166,,,,,,,,,,,,,,,,,,
11.734131718966067,,,,,,,,,,,,,,,,,,
11.749800432752084,,,,,,,,,,,,,,,,,,
11.765490069142146,,,,,,,,,,,,,,,,,,
11.781200656074423,,,,,,,,,,,,,,,,,,
11.796932221524408,,,,,,,,,,,,,,,,,,
11.812684793504943,,,,,,,,,,,,,,,,,,
11.828458400066278,,,,,,,,,,,,,,,,,,
11.844253069296117,,,,,,,,,,,,,,,,,,
11.860068829319673,,,,,,,,,,,,,,,,,,
11.875905708299708,,,,,,,,,,,,,,,,,,
11.891763734436596,,,,,,,,,,,,,,,,,,
11.907642935968369,,,,,,,,,,,,,,,,,,
11.923543341170758,,,,,,,,,,,,,,,,,,
11.939464978357256,,,,,,,,,,,,,,,,,,
11.955407875879164,,,,,,,,,,,,,,,,,,
11.971372062125644,,,,,,,,,,,,,,,,,,
11.98735756552375,,,,,,,,,,,,,,,,,,
12.003364414538513,,,,,,,,,,,,,,,,,,
12.019392637672967,,,,,,,,,,,,,,,,,,
12.035442263468205,,,,,,,,,,,,,,,,,,
12.051513320503435,,,,,,,,,,,,,,,,,,
12.067605837396025,,,,,,,,,,,,,,,,,,
12.083719842801555,,,,,,,,,,,,,,,,,,
12.09985536541387,,,,,,,,,,,,,,,,,,
12.116012433965132,,,,,,,,,,,,,,,,,,
12.132191077225865,,,,,,,,,,,,,,,,,,
12.148391324005015,,,,,,,,,,,,,,,,,,
12.164613203149997,,,,,,,,,,,,,,,,,,
12.180856743546748,,,,,,,,,,,,,,,,,,
12.197121974119762,,,,,,,,,,,,,,,,,,
12.213408923832173,,,,,,,,,,,,,,,,,,
12.229717621685785,,,,,,,,,,,,,,,,,,
12.246048096721127,,,,,,,,,,,,,,,,,,
12.262400378017508,,,,,,,,,,,,,,,,,,
12.278774494693064,,,,,,,,,,,,,,,,,,
12.295170475904815,,,,,,,,,,,,,,,,,,
12.311588350848714,,,,,,,,,,,,,,,,,,
12.328028148759701,,,,,,,,,,,,,,,,,,
12.344489898911752,,,,,,,,,,,,,,,,,,
12.360973630617933,,,,,,,,,,,,,,,,,,
12.377479373230457,,,,,,,,,,,,,,,,,,
12.394007156140717,,,,,,,,,,,,,,,,,,
12.410557008779367,,,,,,,,,,,,,,,,,,
12.427128960616358,,,,,,,,,,,,,,,,,,
12.443723041160986,,,,,,,,,,,,,,,,,,
12.460339279961959,,,,,,,,,,,,,,,,,,
12.476977706607435,,,,,,,,,,,,,,,,,,
12.493638350725087,,,,,,,,,,,,,,,,,,
12.510321241982146,,,,,,,,,,,,,,,,,,
12.527026410085458,,,,,,,,,,,,,,,,,,
12.54375388478154,,,,,,,,,,,,,,,,,,
12.560503695856626,,,,,,,,,,,,,,,,,,
12.577275873136736,,,,,,,,,,,,,,,,,,
12.594070446487692,,,,,,,,,,,,,,,,,,
12.610887445815216,,,,,,,,,,,,,,,,,,
12.627726901064962,,,,,,,,,,,,,,,,,,
12.644588842222564,,,,,,,,,,,,,,,,,,
12.661473299313702,,,,,,,,,,,,,,,,,,
12.678380302404145,,,,,,,,,,,,,,,,,,
12.695309881599814,,,,,,,,,,,,,,,,,,
12.712262067046824,,,,,,,,,,,,,,,,,,
12.729236888931553,,,,,,,,,,,,,,,,,,
12.746234377480679,,,,,,,,,,,,,,,,,,
12.763254562961247,,,,,,,,,,,,,,,,,,
12.780297475680719,,,,,,,,,,,,,,,,,,
12.797363145987026,,,,,,,,,,,,,,,,,,
12.814451604268612,,,,,,,,,,,,,,,,,,
12.831562880954513,,,,,,,,,,,,,,,,,,
12.848697006514394,,,,,,,,,,,,,,,,,,
12.865854011458604,,,,,,,,,,,,,,,,,,
12.883033926338236,,,,,,,,,,,,,,,,,,
12.900236781745173,,,,,,,,,,,,,,,,,,
12.917462608312153,,,,,,,,,,,,,,,,,,
12.934711436712814,,,,,,,,,,,,,,,,,,
12.951983297661757,,,,,,,,,,,,,,,,,,
12.969278221914594,,,,,,,,,,,,,,,,,,
12.986596240268005,,,,,,,,,,,,,,,,,,
13.003937383559792,,,,,,,,,,,,,,,,,,
13.021301682668948,,,,,,,,,,,,,,,,,,
13.038689168515672,,,,,,,,,,,,,,,,,,
13.056099872061473,,,,,,,,,,,,,,,,,,
13.073533824309198,,,,,,,,,,,,,,,,,,
13.090991056303093,,,,,,,,,,,,,,,,,,
13.108471599128855,,,,,,,,,,,,,,,,,,
13.12597548391369,,,,,,,,,,,,,,,,,,
13.143502741826373,,,,,,,,,,,,,,,,,,
13.161053404077295,,,,,,,,,,,,,,,,,,
13.178627501918522,,,,,,,,,,,,,,,,,,
13.196225066643855,,,,,,,,,,,,,,,,,,
13.213846129588878,,,,,,,,,,,,,,,,,,
13.23149072213102,,,,,,,,,,,,,,,,,,
13.249158875689616,,,,,,,,,,,,,,,,,,
13.266850621725933,,,,,,,,,,,,,,,,,,
13.28456599174327,,,,,,,,,,,,,,,,,,
13.302305017286987,,,,,,,,,,,,,,,,,,
13.320067729944563,,,,,,,,,,,,,,,,,,
13.337854161345662,,,,,,,,,,,,,,,,,,
13.35566434316218,,,,,,,,,,,,,,,,,,
13.373498307108303,,,,,,,,,,,,,,,,,,
13.39135608494057,,,,,,,,,,,,,,,,,,
13.409237708457923,,,,,,,,,,,,,,,,,,
13.42714320950176,,,,,,,,,,,,,,,,,,
13.445072619956013,,,,,,,,,,,,,,,,,,
13.463025971747165,,,,,,,,,,,,,,,,,,
13.481003296844346,,,,,,,,,,,,,,,,,,
13.499004627259376,,,,,,,,,,,,,,,,,,
13.517029995046817,,,,,,,,,,,,,,,,,,
13.535079432304032,,,,,,,,,,,,,,,,,,
13.553152971171249,,,,,,,,,,,,,,,,,,
13.571250643831608,,,,,,,,,,,,,,,,,,
13.589372482511225,,,,,,,,,,,,,,,,,,
13.60751851947925,,,,,,,,,,,,,,,,,,
13.62568878704792,,,,,,,,,,,,,,,,,,
13.643883317572621,,,,,,,,,,,,,,,,,,
13.662102143451941,,,,,,,,,,,,,,,,,,
13.680345297127738,,,,,,,,,,,,,,,,,,
13.698612811085171,,,,,,,,,,,,,,,,,,
13.716904717852795,,,,,,,,,,,,,,,,,,
13.735221050002595,,,,,,,,,,,,,,,,,,
13.75356184015005,,,,,,,,,,,,,,,,,,
13.771927120954192,,,,,,,,,,,,,,,,,,
13.790316925117658,,,,,,,,,,,,,,,,,,
13.80873128538676,,,,,,,,,,,,,,,,,,
13.827170234551529,,,,,,,,,,,,,,,,,,
13.845633805445788,,,,,,,,,,,,,,,,,,
13.8641220309472,,,,,,,,,,,,,,,,,,
13.882634943977331,,,,,,,,,,,,,,,,,,
13.901172577501706,,,,,,,,,,,,,,,,,,
13.919734964529876,,,,,,,,,,,,,,,,,,
13.938322138115451,,,,,,,,,,,,,,,,,,
13.956934131356197,,,,,,,,,,,,,,,,,,
13.97557097739407,,,,,,,,,,,,,,,,,,
13.994232709415282,,,,,,,,,,,,,,,,,,
14.012919360650356,,,,,,,,,,,,,,,,,,
14.03163096437419,,,,,,,,,,,,,,,,,,
14.050367553906112,,,,,,,,,,,,,,,,,,
14.069129162609945,,,,,,,,,,,,,,,,,,
14.087915823894063,,,,,,,,,,,,,,,,,,
14.106727571211445,,,,,,,,,,,,,,,,,,
14.12556443805975,,,,,,,,,,,,,,,,,,
14.144426457981355,,,,,,,,,,,,,,,,,,
14.163313664563443,,,,,,,,,,,,,,,,,,
14.182226091438022,,,,,,,,,,,,,,,,,,
14.201163772282028,,,,,,,,,,,,,,,,,,
14.220126740817363,,,,,,,,,,,,,,,,,,
14.239115030810957,,,,,,,,,,,,,,,,,,
14.258128676074826,,,,,,,,,,,,,,,,,,
14.27716771046614,,,,,,,,,,,,,,,,,,
14.296232167887277,,,,,,,,,,,,,,,,,,
14.315322082285887,,,,,,,,,,,,,,,,,,
14.334437487654945,,,,,,,,,,,,,,,,,,
14.353578418032827,,,,,,,,,,,,,,,,,,
14.372744907503357,,,,,,,,,,,,,,,,,,
14.39193699019585,,,,,,,,,,,,,,,,,,
14.411154700285243,,,,,,,,,,,,,,,,,,
14.430398071992057,,,,,,,,,,,,,,,,,,
14.449667139582534,,,,,,,,,,,,,,,,,,
14.46896193736867,,,,,,,,,,,,,,,,,,
14.488282499708271,,,,,,,,,,,,,,,,,,
14.507628861005031,,,,,,,,,,,,,,,,,,
14.527001055708574,,,,,,,,,,,,,,,,,,
14.546399118314532,,,,,,,,,,,,,,,,,,
14.565823083364595,,,,,,,,,,,,,,,,,,
14.585272985446577,,,,,,,,,,,,,,,,,,
14.604748859194483,,,,,,,,,,,,,,,,,,
14.624250739288566,,,,,,,,,,,,,,,,,,
14.64377866045537,,,,,,,,,,,,,,,,,,
14.663332657467826,,,,,,,,,,,,,,,,,,
14.6829127651453,,,,,,,,,,,,,,,,,,
14.702519018353644,,,,,,,,,,,,,,,,,,
14.72215145200527,,,,,,,,,,,,,,,,,,
14.74181010105921,,,,,,,,,,,,,,,,,,
14.761495000521174,,,,,,,,,,,,,,,,,,
14.78120618544362,,,,,,,,,,,,,,,,,,
14.800943690925807,,,,,,,,,,,,,,,,,,
14.820707552113868,,,,,,,,,,,,,,,,,,
14.840497804200862,,,,,,,,,,,,,,,,,,
14.860314482426842,,,,,,,,,,,,,,,,,,
14.88015762207893,,,,,,,,,,,,,,,,,,
14.900027258491336,,,,,,,,,,,,,,,,,,
14.919923427045486,,,,,,,,,,,,,,,,,,
14.939846163170035,,,,,,,,,,,,,,,,,,
14.959795502340949,,,,,,,,,,,,,,,,,,
14.979771480081563,,,,,,,,,,,,,,,,,,
14.999774131962653,,,,,,,,,,,,,,,,,,
15.019803493602486,,,,,,,,,,,,,,,,,,
15.039859600666896,,,,,,,,,,,,,,,,,,
15.059942488869337,,,,,,,,,,,,,,,,,,
15.080052193970955,,,,,,,,,,,,,,,,,,
15.10018875178065,,,,,,,,,,,,,,,,,,
15.12035219815513,,,,,,,,,,,,,,,,,,
15.140542568999,,,,,,,,,,,,,,,,,,
15.16075990026478,,,,,,,,,,,,,,,,,,
15.181004227953025,,,,,,,,,,,,,,,,,,
15.201275588112347,,,,,,,,,,,,,,,,,,
15.221574016839503,,,,,,,,,,,,,,,,,,
15.241899550279445,,,,,,,,,,,,,,,,,,
15.262252224625389,,,,,,,,,,,,,,,,,,
15.282632076118885,,,,,,,,,,,,,,,,,,
15.303039141049872,,,,,,,,,,,,,,,,,,
15.32347345575675,,,,,,,,,,,,,,,,,,
15.343935056626442,,,,,,,,,,,,,,,,,,
15.364423980094456,,,,,,,,,,,,,,,,,,
15.384940262644957,,,,,,,,,,,,,,,,,,
15.405483940810834,,,,,,,,,,,,,,,,,,
15.426055051173732,,,,,,,,,,,,,,,,,,
15.446653630364171,,,,,,,,,,,,,,,,,,
15.467279715061576,,,,,,,,,,,,,,,,,,
15.48793334199435,,,,,,,,,,,,,,,,,,
15.508614547939938,,,,,,,,,,,,,,,,,,
15.5293233697249,,,,,,,,,,,,,,,,,,
15.550059844224961,,,,,,,,,,,,,,,,,,
15.570824008365097,,,,,,,,,,,,,,,,,,
15.591615899119585,,,,,,,,,,,,,,,,,,
15.612435553512073,,,,,,,,,,,,,,,,,,
15.633283008615658,,,,,,,,,,,,,,,,,,
15.654158301552908,,,,,,,,,,,,,,,,,,
15.675061469496017,,,,,,,,,,,,,,,,,,
15.69599254966676,,,,,,,,,,,,,,,,,,
15.716951579336648,,,,,,,,,,,,,,,,,,
15.737938595826948,,,,,,,,,,,,,,,,,,
15.75895363650877,,,,,,,,,,,,,,,,,,
15.779996738803117,,,,,,,,,,,,,,,,,,
15.80106794018097,,,,,,,,,,,,,,,,,,
15.822167278163336,,,,,,,,,,,,,,,,,,
15.843294790321336,,,,,,,,,,,,,,,,,,
15.864450514276248,,,,,,,,,,,,,,,,,,
15.885634487699594,,,,,,,,,,,,,,,,,,
15.906846748313203,,,,,,,,,,,,,,,,,,
15.928087333889254,,,,,,,,,,,,,,,,,,
15.949356282250383,,,,,,,,,,,,,,,,,,
15.970653631269727,,,,,,,,,,,,,,,,,,
15.991979418870994,,,,,,,,,,,,,,,,,,
16.013333683028534,,,,,,,,,,,,,,,,,,
16.0347164617674,,,,,,,,,,,,,,,,,,
16.05612779316342,,,,,,,,,,,,,,,,,,
16.07756771534327,,,,,,,,,,,,,,,,,,
16.099036266484543,,,,,,,,,,,,,,,,,,
16.12053348481579,,,,,,,,,,,,,,,,,,
16.14205940861663,,,,,,,,,,,,,,,,,,
16.163614076217783,,,,,,,,,,,,,,,,,,
16.185197526001172,,,,,,,,,,,,,,,,,,
16.20680979639994,,,,,,,,,,,,,,,,,,
16.228450925898578,,,,,,,,,,,,,,,,,,
16.25012095303295,,,,,,,,,,,,,,,,,,
16.271819916390392,,,,,,,,,,,,,,,,,,
16.29354785460975,,,,,,,,,,,,,,,,,,
16.315304806381477,,,,,,,,,,,,,,,,,,
16.337090810447684,,,,,,,,,,,,,,,,,,
16.358905905602217,,,,,,,,,,,,,,,,,,
16.38075013069072,,,,,,,,,,,,,,,,,,
16.402623524610714,,,,,,,,,,,,,,,,,,
16.424526126311658,,,,,,,,,,,,,,,,,,
16.446457974795013,,,,,,,,,,,,,,,,,,
16.468419109114343,,,,,,,,,,,,,,,,,,
16.49040956837532,,,,,,,,,,,,,,,,,,
16.51242939173587,,,,,,,,,,,,,,,,,,
16.534478618406194,,,,,,,,,,,,,,,,,,
16.55655728764885,,,,,,,,,,,,,,,,,,
16.578665438778824,,,,,,,,,,,,,,,,,,
16.600803111163607,,,,,,,,,,,,,,,,,,
16.622970344223248,,,,,,,,,,,,,,,,,,
16.645167177430434,,,,,,,,,,,,,,,,,,
16.667393650310572,,,,,,,,,,,,,,,,,,
16.689649802441835,,,,,,,,,,,,,,,,,,
16.711935673455258,,,11.205102901079,,,,,,,,,,,,,,,
16.734251303034764,,,11.195962103880284,,,,,,,,,,,,,,,
16.756596730917327,,,11.186828763478179,,,,,,,,,,,,,,,
16.778971996892913,,,11.177702873789663,,,,,,,,,,,,,,,
16.801377140804664,,,11.168584428736645,,,,,,,,,,,,,,,
16.823812202548915,,,11.159473422246021,,,,,,,,,,,,,,,
16.846277222075273,,,11.150369848249623,,,,,,,,,,,,,,,
16.86877223938669,,,11.141273700684232,,,,,,,,,,,,,,,
16.891297294539534,,,11.132184973491594,,,,,,,,,,,,,,,
16.91385242764366,,,11.12310366061837,,,,,,,,,,,,,,,
16.93643767886249,,,11.114029756016189,,,,,,,,,,,,,,,
16.959053088413064,,,11.10496325364159,,,,,,,,,,,,,,,
16.98169869656613,,,11.095904147456046,,,,,,,,,,,,,,,
17.004374543646225,,,11.086852431425969,,,,,,,,,,,,,,,
17.02708067003169,,,11.077808099522693,,,,,,,,,,,,,,,
17.04981711615484,,,11.068771145722444,,,,,,,,,,,,,,,
17.07258392250193,,,11.059741564006385,,,,,,,,,,,,,,,
17.09538112961331,,,11.050719348360595,,,,,,,,,,,,,,,
17.11820877808344,,,11.04170449277604,,,,,,,,,,,,,,,
17.141066908561005,,,11.03269699124859,,,,,,,,,,,,,,,
17.163955561748956,,,11.023696837779033,,,,,,,,,,,,,,,
17.18687477840461,,,11.014704026373023,,,,,,,,,,,,,,,
17.20982459933969,,,11.005718551041129,,,,,,,,,,,,,,,
17.23280506542043,,,10.996740405798791,,,,,,,,,,,,,,,
17.255816217567617,,,10.98776958466633,,,,,,,,,,,,,,,
17.278858096756696,,,10.978806081668958,,,,,,,,,,,,,,,
17.301930744017827,,,10.969849890836747,,,,,,,,,,,,,,,
17.32503420043594,,,10.96090100620465,,,,,,,,,,,,,,,
17.348168507150838,,,10.951959421812477,,,,,,,,,,,,,,,
17.37133370535726,,,10.94302513170491,,,,,,,,,,,,,,,
17.394529836304955,,,10.934098129931483,,,,,,,,,,,,,,,
17.41775694129874,,,10.925178410546575,,,,,,,,,,,,,,,
17.44101506169861,,,10.916265967609439,,,,,,,,,,,,,,,
17.464304238919762,,,10.907360795184152,,,,,,,,,,,,,,,
17.487624514432714,,,10.89846288733964,,,,,,,,,,,,,,,
17.51097592976335,,,10.889572238149677,,,,,,,,,,,,,,,
17.53435852649301,,,10.880688841692855,,,,,,,,,,,,,,,
17.557772346258552,,,10.871812692052616,,,,,,,,,,,,,,,
17.58121743075244,,,10.862943783317212,,,,,,,,,,,,,,,
17.604693821722808,,,10.854082109579716,,,,,,,,,,,,,,,
17.628201560973526,,,10.845227664938033,,,,,,,,,,,,,,,
17.6517406903643,,,10.836380443494884,,,,,,,,,,,,,,,
17.67531125181072,,,10.827540439357787,,,,,,,,,,,,,,,
17.698913287284356,,,10.81870764663907,,,,,,,,,,,,,,,
17.72254683881282,,,10.809882059455875,,,,,,,,,,,,,,,
17.746211948479846,,,10.801063671930132,,,,,,,,,,,,,,,
17.76990865842535,,,10.792252478188564,,,,,,,,,,,,,,,
17.79363701084554,,,10.783448472362702,,,,,,,,,,,,,,,
17.817397047992944,,,10.774651648588843,,,,,,,,,,,,,,,
17.841188812176537,,,10.76586200100809,,,,,,,,,,,,,,,
17.865012345761762,,,10.757079523766304,,,,,,,,,,,,,,,
17.888867691170656,,,10.748304211014128,,,,,,,,,,,,,,,
17.9127548908819,,,10.739536056906983,,,,,,,,,,,,,,,
17.93667398743087,,,10.730775055605065,,,,,,,,,,,,,,,
17.960625023409772,,,10.722021201273312,,,,,,,,,,,,,,,
17.984608041467673,,,10.713274488081431,,,,,,,,,,,,,,,
18.008623084310596,,,10.704534910203899,,,,,,,,,,,,,,,
18.032670194701577,,,10.695802461819927,,,,,,,,,,,,,,,
18.056749415460768,,,10.687077137113477,,,,,,,,,,,,,,,
18.08086078946549,,,10.678358930273271,,,,,,,,,,,,,,,
18.105004359650323,,,10.669647835492755,,,,,,,,,,,,,,,
18.129180169007178,,,10.660943846970111,,,,,,,,,,,,,,,
18.15338826058537,,,10.652246958908272,,,,,,,,,,,,,,,
18.17762867749171,,,10.643557165514878,,,,,,,,,,,,,,,
18.201901462890532,,,10.634874461002315,,,,,,,,,,,,,,,
18.22620666000388,,,10.626198839587671,,,,,,,,,,,,,,,
18.25054431211143,,,10.617530295492768,,,,,,,,,,,,,,,
18.274914462550704,,,10.608868822944128,,,,,,,,,,,,,,,
18.29931715471708,,,10.600214416172996,,,,,,,,,,,,,,,
18.323752432063877,,,10.591567069415312,,,,,,,,,,,,,,,
18.348220338102447,,,10.582926776911718,,,,,,,,,,,,,,,
18.372720916402226,,,10.574293532907568,,,,,,,,,,,,,,,
18.39725421059085,,,10.565667331652895,,,,,,,,,,,,,,,
18.4218202643542,,,10.557048167402426,,,,,,,,,,,,,,,
18.446419121436488,,,10.548436034415586,,,,,,,,,,,,,,,
18.471050825640347,,,10.539830926956466,,,,,,,,,,,,,,,
18.495715420826905,,,10.531232839293851,,,,,,,,,,,,,,,
18.520412950915816,,,10.522641765701197,,,,,,,,,,,,,,,
18.54514345988546,,,10.514057700456616,,,,,,,,,,,,,,,
18.569906991772857,,,10.505480637842913,,,,,,,,,,,,,,,
18.594703590673884,,,10.496910572147549,,,,,,,,,,,,,,,
18.619533300743285,,,10.488347497662634,,,,,,,,,,,,,,,
18.64439616619476,,,10.479791408684937,,,,,,,,,,,,,,,
18.669292231301053,,,10.471242299515898,,,,,,,,,,,,,,,
18.694221540394025,,,10.462700164461584,,,,,,,,,,,,,,,
18.719184137864733,,,10.45416499783271,,,,,,,,,,,,,,,
18.74418006816351,,,10.445636793944647,,,,,,,,,,,,,,,
18.769209375800042,,,10.43711554711739,,,,,,,,,,,,,,,
18.794272105343456,,,10.428601251675564,,,,,,,,,,,,,,,
18.819368301422394,,,10.420093901948439,,,,,,,,,,,,,,,
18.844498008725054,,,10.411593492269905,,,,,,,,,,,,,,,
18.86966127199938,,,10.403100016978463,,,,,,,,,,,,,,,
18.894858136053,,,10.394613470417251,,,,,,,,,,,,,,,
18.920088645753403,,,10.386133846934008,,,,,,,,,,,,,,,
18.945352846027994,,,10.377661140881084,,,,,,,,,,,,,,,
18.97065078186416,,,10.369195346615449,,,,,,,,,,,,,,,
18.99598249830936,,,10.360736458498664,,,,,,,,,,,,,,,
19.021348040471214,,,10.352284470896887,,,,,,,,,,,,,,,
19.04674745351757,,,10.34383937818089,,,,,,,,,,,,,,,
19.072180782676583,,,10.33540117472602,,,,,,,,,,,,,,,
19.097648073236822,,,10.326969854912212,,,,,,,,,,,,,,,
19.123149370547285,,,10.318545413124005,,,,,,,,,,,,,,,
19.148684720017595,,,10.310127843750493,,,,,,,,,,,,,,,
19.174254167117944,,,10.30171714118537,,,,,,,,,,,,,,,
19.199857757379274,,,10.293313299826883,,,,,,,,,,,,,,,
19.225495536393325,,,10.28491631407787,,,,,,,,,,,,,,,
19.251167549812706,,,10.276526178345716,,,,,,,,,,,,,,,
19.27687384335099,,,10.268142887042382,,,,,,,,,,,,,,,
19.3026144627828,,,10.25976643458438,,,,,,,,,,,,,,,
19.328389453943867,,,10.251396815392773,,,,,,,,,,,,,,,
19.354198862731142,,,10.243034023893191,,,,,,,,,,,,,,,
19.380042735102847,,,10.234678054515797,,,,,,,,,,,,,,,
19.40592111707859,,,10.226328901695297,,,,,,,,,,,,,,,
19.43183405473943,,,10.217986559870944,,,,,,,,,,,,,,,
19.457781594227914,,,10.20965102348654,,,,,,,,,,,,,,,
19.483763781748284,,,10.201322286990381,,,,,,,,,,,,,,,
19.509780663566403,,,10.19300034483533,,,,,,,,,,,,,,,
19.53583228600995,,,10.184685191478762,,,,,,,,,,,,,,,
19.561918695468467,,,10.176376821382568,,,,,,,,,,,,,,,
19.58803993839343,,,10.168075229013159,,,,,,,,,,,,,,,
19.614196061298344,,,10.15978040884147,,,,,,,,,,,,,,,
19.64038711075883,,,10.151492355342931,,,,,,,,,,,,,,,
19.666613133412696,,,10.143211062997496,,,,,,,,,,,,,,,
